2025-12-01T00:58:01,2.896,1102.5,2.22,-142.0,26.3,20.0,39.6
2025-12-01T00:58:02,2.628,1005.9,2.184,-15054.2,26.2,20.0,39.6
2025-12-01T00:58:03,2.544,904.6,2.24,-3778.9,25.0,19.99,39.6
2025-12-01T00:58:04,2.728,1096.9,2.148,-932.0,28.0,20.0,39.6
2025-12-01T00:58:05,2.88,1253.4,2.329,-16781.7,19.0,20.0,39.6
2025-12-01T00:58:06,2.604,947.2,1.898,-750.7,22.2,20.0,39.6
2025-12-01T00:58:07,2.54,985.5,1.97,-6526.1,26.2,20.01,39.6
2025-12-01T00:58:08,2.704,1049.6,2.127,-162.3,24.5,20.0,39.6
2025-12-01T00:58:09,2.692,957.7,1.825,-1026.2,14.9,20.0,39.7
2025-12-01T00:58:10,2.792,991.4,2.14,-3758.1,26.7,19.99,39.6
2025-12-01T00:58:11,2.696,977.0,1.833,-847.4,25.0,19.99,39.6
2025-12-01T00:58:12,2.752,1018.0,2.127,-243.5,22.6,19.99,39.6
2025-12-01T00:58:13,2.54,910.0,1.978,-2248.9,24.6,20.0,39.6
2025-12-01T00:58:14,2.552,977.7,2.127,243.5,15.8,20.0,39.6
2025-12-01T00:58:15,2.696,1038.3,1.737,-507.2,23.0,20.0,39.7
2025-12-01T00:58:16,2.684,976.9,1.866,-4882.8,19.5,19.98,39.6
2025-12-01T00:58:17,2.68,957.4,1.761,-1008.8,24.5,19.97,39.6
2025-12-01T00:58:18,2.82,928.8,1.999,-5538.8,22.3,19.99,39.6
2025-12-01T00:58:19,2.732,1038.3,2.156,-4130.6,26.6,20.0,39.6
2025-12-01T00:58:20,2.984,1282.7,1.825,-32867.7,22.9,19.99,39.6
2025-12-01T00:58:21,2.64,1004.4,1.978,-1256.2,22.9,20.01,39.6
2025-12-01T00:58:22,2.652,997.6,1.809,-897.6,33.1,20.0,39.6
2025-12-01T00:58:23,2.572,1009.8,2.252,-23287.8,25.9,20.0,39.7
2025-12-01T00:58:24,2.36,836.7,2.329,-1942.3,19.3,20.0,39.6
2025-12-01T00:58:25,2.516,857.4,2.027,-15697.6,25.1,20.01,39.6
2025-12-01T00:58:26,2.832,1132.1,2.127,-2643.2,15.9,20.0,39.6
2025-12-01T00:58:27,2.568,986.3,1.934,-14345.8,22.6,20.01,39.7
2025-12-01T00:58:28,2.828,1217.9,1.829,-6553.2,22.1,20.0,39.6
2025-12-01T00:58:29,2.424,912.3,1.833,-3358.6,27.7,19.98,39.7
2025-12-01T00:58:30,2.556,948.7,2.007,-666.8,28.9,19.99,39.6
2025-12-01T00:58:31,2.364,889.8,1.849,-3151.9,24.7,19.99,39.6
2025-12-01T00:58:32,2.564,989.1,2.023,-12106.1,28.3,19.99,39.6
2025-12-01T00:58:42,2.544,905.7,1.894,-14912.2,16.5,19.96,39.6
2025-12-01T00:58:43,2.736,1105.7,1.995,-892.7,27.3,19.96,39.6
2025-12-01T00:58:44,2.684,1061.4,2.123,-9008.2,19.4,19.98,39.6
2025-12-01T00:58:45,2.708,1046.8,1.946,-669.5,29.1,19.98,39.6
2025-12-01T00:58:46,2.656,1035.3,2.172,-365.2,20.3,19.96,39.7
2025-12-01T00:58:47,2.872,1321.5,1.882,-38477.4,20.5,19.96,39.7
2025-12-01T00:58:48,2.628,945.6,1.817,-3915.7,22.8,19.96,39.7
2025-12-01T00:58:49,2.588,1158.2,2.385,-2005.8,22.3,19.96,39.6
2025-12-01T00:58:50,2.948,892.2,1.829,-4659.9,20.1,19.96,39.7
2025-12-01T00:58:51,2.656,1047.8,1.999,-10278.2,26.9,19.95,39.6
2025-12-01T00:58:52,2.62,1005.9,2.264,-1052.1,28.6,19.97,39.6
2025-12-01T00:58:53,2.792,1100.8,2.152,-3050.9,26.8,19.99,39.7
2025-12-01T00:58:54,2.652,995.7,1.793,-605.3,22.8,19.97,39.6
2025-12-01T00:58:55,2.788,1110.0,2.119,-1521.7,21.4,19.97,39.6
2025-12-01T00:58:56,2.824,1103.4,2.317,-16545.1,24.9,19.96,39.6
2025-12-01T00:58:57,2.648,1263.8,2.059,-222.3,27.0,19.99,39.7
2025-12-01T00:58:58,2.452,958.0,1.729,-5145.1,20.9,19.97,39.6
2025-12-01T00:58:59,2.676,1031.0,2.236,-223.2,28.8,19.98,39.7
2025-12-01T00:59:00,3.04,1152.6,2.244,-121.4,25.2,19.98,39.7
2025-12-01T00:59:01,2.728,993.9,1.765,-905.5,31.8,19.97,39.6
2025-12-01T00:59:02,2.616,987.5,2.176,5328.5,36.7,19.99,39.6
2025-12-01T00:59:03,2.868,1107.3,2.027,-4199.8,29.5,20.0,39.7
2025-12-01T00:59:04,2.956,1045.0,2.285,-20.2,25.9,19.97,39.6
2025-12-01T00:59:05,2.664,996.8,2.329,-1379.6,27.4,19.98,39.7
2025-12-01T00:59:06,2.66,994.1,2.184,-19964.1,28.9,19.99,39.6
2025-12-01T00:59:07,2.784,1041.7,1.978,-14729.5,18.1,19.98,39.6
2025-12-01T00:59:08,2.808,899.4,1.962,-4240.3,29.0,19.97,39.6
2025-12-01T00:59:09,2.864,1062.9,1.918,-1294.9,29.0,20.0,39.6
2025-12-01T00:59:10,2.88,952.7,1.878,-14810.3,19.3,19.99,39.6
2025-12-01T00:59:11,2.684,955.6,1.954,-443.9,27.2,19.99,39.6
2025-12-01T00:59:12,2.832,1187.6,2.595,-1370.1,17.4,19.96,39.7
2025-12-01T00:59:13,2.948,1318.0,2.196,-25120.2,25.3,19.98,39.6
2025-12-01T00:59:14,2.932,1057.4,2.059,-1335.4,28.1,19.99,39.6
2025-12-01T00:59:15,2.852,1101.4,1.938,-1094.1,21.4,20.0,39.6
2025-12-01T00:59:16,3.016,1385.4,2.264,-24900.3,20.5,20.01,39.6
2025-12-01T00:59:17,2.928,1171.5,2.252,-14060.1,23.4,19.98,39.6
2025-12-01T00:59:18,2.812,1021.1,2.144,-16101.2,29.8,19.97,39.6
2025-12-01T00:59:19,2.552,977.3,1.999,-7973.5,21.1,19.99,39.6
2025-12-01T00:59:20,2.792,993.4,2.127,-3144.7,22.5,19.97,39.6
2025-12-01T00:59:21,2.7,849.9,1.813,-4159.2,21.5,19.99,39.6
2025-12-01T00:59:22,2.504,949.6,2.321,-2373.8,18.6,20.01,39.6
2025-12-01T00:59:23,2.604,1000.2,2.019,-6910.0,30.2,19.99,39.6
2025-12-01T00:59:24,2.716,977.9,1.942,-14850.5,25.2,19.97,39.6
2025-12-01T00:59:25,2.78,995.9,1.87,-8237.2,21.0,19.98,39.6
2025-12-01T00:59:26,2.84,986.2,1.849,-12558.7,20.8,19.98,39.6
2025-12-01T00:59:27,2.748,1037.5,1.89,-1133.0,29.8,19.98,39.7
2025-12-01T00:59:28,2.804,1280.9,1.978,-791.3,24.2,19.98,39.7
2025-12-01T00:59:29,2.872,1051.1,2.059,-2259.8,21.1,20.01,39.7
2025-12-01T00:59:30,2.872,1261.3,1.785,-14648.4,28.8,19.99,39.7
2025-12-01T00:59:31,2.496,1063.0,2.164,-1318.8,20.1,19.99,39.7
2025-12-01T00:59:32,2.82,1081.6,1.874,-827.3,27.2,19.99,39.7
2025-12-01T00:59:33,2.868,982.7,2.164,-263.0,29.8,20.01,39.7
2025-12-01T00:59:34,2.736,1030.6,1.825,-1007.5,25.1,20.01,39.7
2025-12-01T00:59:35,2.716,1129.6,2.216,-765.7,24.9,20.02,39.7
2025-12-01T00:59:36,2.724,875.5,1.894,-28546.2,26.6,19.99,39.7
2025-12-01T00:59:37,2.5,740.4,2.208,-16853.8,16.7,20.01,39.7
2025-12-01T00:59:38,2.86,1193.8,2.16,-24447.9,24.6,20.0,39.6
2025-12-01T00:59:39,2.7,1021.1,1.922,-806.0,24.8,20.0,39.6
2025-12-01T00:59:40,2.516,900.3,2.172,-833.0,26.4,20.0,39.6
2025-12-01T00:59:41,2.712,1163.0,2.192,-405.8,20.1,20.01,39.6
2025-12-01T00:59:42,3.024,1289.4,2.043,-18573.6,25.9,20.02,39.6
2025-12-01T00:59:43,2.464,945.8,2.228,-527.5,16.0,19.99,39.6
2025-12-01T00:59:44,2.624,984.4,1.882,-15194.0,11.2,20.01,39.6
2025-12-01T00:59:45,2.668,1039.8,2.277,-16291.8,17.7,20.01,39.6
2025-12-01T00:59:46,2.556,920.5,2.091,-689.8,21.8,20.0,39.6
2025-12-01T00:59:47,2.832,1295.6,1.793,-33588.6,22.6,20.01,39.6
2025-12-01T00:59:48,2.748,1048.5,1.874,-16717.9,24.3,19.99,39.6
2025-12-01T00:59:49,2.612,907.8,1.882,-363.2,22.2,19.98,39.6
2025-12-01T00:59:50,2.796,1227.8,1.716,-565.0,23.6,20.0,39.6
2025-12-01T00:59:51,2.58,1046.0,2.196,-9170.5,15.7,20.01,39.6
2025-12-01T00:59:52,2.656,1177.2,1.777,-484.2,23.3,20.01,39.7
2025-12-01T00:59:53,2.792,1242.8,2.414,-16466.9,22.0,20.01,39.6
2025-12-01T00:59:54,2.764,1161.8,1.934,-1699.5,18.6,20.01,39.6
2025-12-01T00:59:55,2.728,945.5,1.769,-6656.5,17.4,19.99,39.6
2025-12-01T00:59:56,2.608,1100.5,2.059,-162.3,15.3,19.99,39.7
2025-12-01T00:59:57,2.784,1110.6,2.103,-16558.2,31.8,20.0,39.6
2025-12-01T00:59:58,2.696,1087.1,2.023,-1600.6,22.7,20.01,39.6
2025-12-01T00:59:59,2.852,976.7,1.849,-6658.4,25.6,20.0,39.6
2025-12-01T01:00:00,2.568,1023.4,2.184,17288.0,22.3,19.98,39.6
2025-12-01T01:00:01,2.848,1288.0,1.954,-16634.0,26.4,19.99,39.6
2025-12-01T01:00:02,2.548,1107.3,2.18,40.4,27.1,20.01,39.6
2025-12-01T01:00:03,2.704,1123.4,1.978,-791.3,20.8,20.01,39.6
2025-12-01T01:00:04,2.448,766.8,1.882,-14466.8,27.3,20.0,39.6
2025-12-01T01:00:05,2.624,1032.6,1.946,-4384.4,24.0,19.98,39.6
2025-12-01T01:00:06,2.808,1138.2,2.011,12416.7,29.2,19.98,39.6
2025-12-01T01:00:07,2.636,1006.1,1.757,-16570.5,28.8,19.99,39.6
2025-12-01T01:00:08,2.472,994.6,1.547,-423.7,32.7,19.97,39.6
2025-12-01T01:00:09,2.452,879.9,1.785,-3449.1,30.0,19.98,39.6
2025-12-01T01:00:10,2.608,1121.3,1.89,-2231.8,27.7,19.96,39.6
2025-12-01T01:00:11,2.544,1024.8,1.652,-1047.8,26.2,19.97,39.6
2025-12-01T01:00:14,2.436,768.4,1.765,-4217.0,29.5,19.98,39.6
2025-12-01T01:00:14,2.52,1000.7,1.805,-464.1,22.2,19.99,39.6
2025-12-01T01:00:14,2.3,837.0,2.176,-1208.9,15.9,19.97,39.6
2025-12-01T01:00:21,2.376,849.3,2.152,242.1,18.3,19.97,39.7
2025-12-01T01:00:21,2.532,852.1,1.829,-4323.8,15.7,19.97,39.6
2025-12-01T01:00:21,2.64,1037.4,1.93,-1672.4,29.0,19.98,39.6
2025-12-01T01:00:21,2.716,1222.6,2.256,-1831.1,25.9,19.98,39.6
2025-12-01T01:00:21,2.684,867.1,1.793,-8100.0,24.1,20.0,39.7
2025-12-01T01:00:21,2.824,1281.6,1.962,-19059.2,28.2,19.99,39.7
2025-12-01T01:00:21,2.768,1095.4,1.958,-101.2,23.3,20.02,39.7
2025-12-01T01:00:22,2.852,1214.8,2.003,-16813.3,21.9,20.0,39.7
2025-12-01T01:00:25,2.696,1045.2,1.962,-4275.0,29.4,20.0,39.7
2025-12-01T01:00:25,2.76,1267.6,2.043,-16697.6,22.9,20.01,39.7
2025-12-01T01:00:25,2.552,1003.9,1.551,-464.7,16.3,20.0,39.6
2025-12-01T01:00:26,2.492,1008.0,2.019,-19793.5,29.3,20.01,39.7
2025-12-01T01:00:27,2.604,1001.1,1.89,-1217.3,21.1,20.01,39.7
2025-12-01T01:00:28,2.588,1082.8,1.483,-911.7,28.1,20.02,39.7
2025-12-01T01:00:29,2.436,989.6,1.849,-7506.3,23.3,20.01,39.6
2025-12-01T01:00:30,2.568,1005.7,1.805,-3606.7,25.8,20.01,39.7
2025-12-01T01:00:33,2.432,913.0,2.003,730.4,16.3,20.0,39.7
2025-12-01T01:00:33,2.568,1016.3,1.898,-1176.7,26.2,20.01,39.7
2025-12-01T01:00:33,2.756,1124.7,1.809,-13978.9,25.3,20.0,39.7
2025-12-01T01:00:34,2.688,1072.1,1.866,-5581.3,21.4,20.02,39.7
2025-12-01T01:00:35,2.38,824.1,2.156,-405.2,17.9,20.03,39.7
2025-12-01T01:00:36,2.864,1187.8,1.995,-10027.9,30.2,20.0,39.6
2025-12-01T01:00:37,2.508,891.6,2.188,-1600.6,20.9,20.01,39.7
2025-12-01T01:00:38,2.756,1059.0,1.878,-6113.6,25.3,20.01,39.7
2025-12-01T01:00:39,2.712,1076.0,1.999,-6451.8,15.0,20.02,39.7
2025-12-01T01:00:40,2.684,1101.0,2.059,-363.7,21.1,20.01,39.7
2025-12-01T01:00:41,2.544,966.8,2.023,-11718.8,31.3,20.03,39.7
2025-12-01T01:00:42,2.672,1087.3,1.958,-4081.4,23.8,20.0,39.7
2025-12-01T01:00:43,2.644,1036.9,2.059,-4483.8,30.6,20.0,39.6
2025-12-01T01:00:44,2.824,1120.4,1.962,-5649.5,30.7,20.0,39.7
2025-12-01T01:00:45,2.76,1012.5,2.103,282.9,19.2,19.98,39.6
2025-12-01T01:00:46,2.512,838.7,2.136,-261.9,30.1,20.01,39.6
2025-12-01T01:00:47,2.612,901.3,1.934,-2041.2,29.4,20.0,39.6
2025-12-01T01:00:48,2.568,858.9,2.127,-665.8,26.1,19.99,39.6
2025-12-01T01:00:49,2.876,1159.0,2.007,-4167.9,28.6,19.99,39.6
2025-12-01T01:00:50,2.576,1105.1,2.24,-926.9,20.2,19.99,39.6
2025-12-01T01:00:51,2.848,1099.1,1.999,-4220.0,20.5,20.0,39.6
2025-12-01T01:00:52,2.964,1292.4,2.144,-28383.9,22.8,20.0,39.6
2025-12-01T01:00:53,2.468,945.6,1.918,-7586.5,12.2,19.96,39.6
2025-12-01T01:00:54,2.816,1209.7,2.281,-16839.6,21.5,20.0,39.6
2025-12-01T01:00:55,2.488,949.5,1.999,-670.5,26.4,20.01,39.6
2025-12-01T01:00:56,2.536,881.0,1.942,-12254.4,24.9,19.99,39.6
2025-12-01T01:00:57,2.608,1040.6,1.588,-1115.9,20.6,20.01,39.6
2025-12-01T01:00:58,2.572,1065.6,2.059,-365.2,12.2,20.0,39.6
2025-12-01T01:00:59,2.716,1207.1,2.011,-1922.1,24.9,20.0,39.6
2025-12-01T01:01:00,2.456,937.2,2.043,-282.9,17.2,20.0,39.6
2025-12-01T01:01:01,2.604,1005.4,1.882,-2118.6,18.0,19.99,39.6
2025-12-01T01:01:02,2.776,1198.6,1.696,40.4,23.4,20.0,39.6
2025-12-01T01:01:03,2.892,1191.5,2.055,-121.7,30.2,20.0,39.6
2025-12-01T01:01:04,2.54,948.5,2.059,-223.2,25.8,20.0,39.6
2025-12-01T01:01:05,2.636,932.8,2.14,121.7,26.5,20.01,39.6
2025-12-01T01:01:06,2.568,800.0,1.741,-3338.4,18.5,19.98,39.6
2025-12-01T01:01:07,2.336,857.3,1.95,-545.5,27.6,20.0,39.6
2025-12-01T01:01:08,2.524,879.3,2.156,-1815.9,19.2,20.03,39.6
2025-12-01T01:01:09,2.712,1092.1,2.325,-16596.2,30.6,19.99,39.6
2025-12-01T01:01:10,2.608,1049.8,1.797,-2495.1,21.0,20.03,39.6
2025-12-01T01:01:13,2.644,1209.7,1.99,-505.1,15.2,20.01,39.6
2025-12-01T01:01:13,2.696,1197.9,1.954,-1813.4,26.5,20.01,39.6
2025-12-01T01:01:13,2.872,1250.6,2.22,-101.4,22.0,20.02,39.7
2025-12-01T01:01:14,2.612,955.3,1.684,-22680.8,20.0,20.0,39.6
2025-12-01T01:01:15,2.852,1068.7,2.003,-1249.2,21.1,20.02,39.6
2025-12-01T01:01:17,2.72,1174.2,2.119,-1712.7,28.7,20.02,39.6
2025-12-01T01:01:17,2.548,1075.7,2.051,-9251.6,25.6,20.02,39.6
2025-12-01T01:01:18,2.516,984.1,1.978,15642.6,30.6,20.0,39.6
2025-12-01T01:01:19,2.664,1062.8,1.99,-7496.4,26.7,20.0,39.6
2025-12-01T01:01:20,2.728,1177.9,1.89,-2820.1,22.3,20.0,39.6
2025-12-01T01:01:21,2.456,945.6,1.99,235.9,16.3,20.01,39.6
2025-12-01T01:01:22,2.684,1074.3,1.995,-3071.1,23.0,20.01,39.6
2025-12-01T01:01:23,2.784,1245.5,2.51,-16689.1,22.3,20.0,39.6
2025-12-01T01:01:24,2.712,1171.4,1.817,-38102.2,31.4,20.0,39.6
2025-12-01T01:01:25,2.728,1085.8,1.805,-4329.8,21.2,20.02,39.6
2025-12-01T01:01:26,2.748,1112.3,1.882,-3677.3,21.0,19.97,39.6
2025-12-01T01:01:27,2.748,1091.4,2.172,-1785.4,26.8,19.99,39.6
2025-12-01T01:01:28,2.504,886.8,2.003,-1420.2,17.0,19.99,39.5
2025-12-01T01:01:29,2.796,1118.7,2.119,-16474.4,25.0,19.99,39.6
2025-12-01T01:01:30,2.548,1248.7,2.115,-40.4,21.9,20.0,39.5
2025-12-01T01:01:31,2.692,1039.2,1.995,-4991.0,21.8,19.99,39.5
2025-12-01T01:01:32,2.628,937.3,1.825,-402.4,18.2,19.99,39.5
2025-12-01T01:01:33,2.604,951.1,1.87,-913.0,26.0,19.97,39.5
2025-12-01T01:01:34,2.72,1111.2,2.051,-14185.0,23.9,19.98,39.6
2025-12-01T01:01:35,2.756,1138.9,2.264,-60.5,22.5,19.98,39.5
2025-12-01T01:01:36,2.792,1182.7,2.244,-16547.7,19.4,19.98,39.6
2025-12-01T01:01:37,2.668,1073.6,2.059,-1398.0,22.9,19.98,39.6
2025-12-01T01:01:38,2.464,902.6,2.111,-1440.5,17.1,19.97,39.5
2025-12-01T01:01:39,2.608,1096.6,1.829,-38853.7,17.5,19.96,39.6
2025-12-01T01:01:40,2.58,1149.8,2.059,-9934.2,20.4,19.96,39.6
2025-12-01T01:01:41,2.512,969.4,1.942,-14364.4,18.4,19.97,39.6
2025-12-01T01:01:42,2.616,1093.4,1.793,-4930.0,26.3,19.97,39.5
2025-12-01T01:01:43,2.716,1203.4,1.878,-13978.9,13.0,19.98,39.6
2025-12-01T01:01:44,2.772,1147.7,1.745,-12170.1,19.8,19.97,39.5
2025-12-01T01:01:45,2.568,943.4,1.894,-2913.5,25.0,19.96,39.6
2025-12-01T01:01:46,2.776,1094.3,1.958,-16657.0,24.7,19.97,39.5
2025-12-01T01:01:47,2.76,1017.7,1.704,-953.6,24.4,19.96,39.5
2025-12-01T01:01:48,2.716,1116.9,2.127,-527.5,23.5,19.94,39.5
2025-12-01T01:01:49,2.696,1042.6,2.188,60.6,22.7,19.96,39.5
2025-12-01T01:01:50,2.62,994.0,1.849,-994.1,24.5,19.96,39.5
2025-12-01T01:01:51,2.58,991.4,2.055,-15456.6,24.8,19.94,39.5
2025-12-01T01:01:52,2.612,902.2,1.87,-1014.4,28.2,19.96,39.6
2025-12-01T01:01:53,2.56,1120.3,1.978,-15031.8,28.2,19.93,39.5
2025-12-01T01:01:54,2.58,1072.5,1.934,-7588.0,20.2,19.95,39.6
2025-12-01T01:01:55,2.644,1009.8,1.962,-1562.2,25.9,19.93,39.6
2025-12-01T01:01:56,2.632,1088.2,1.999,-1582.5,18.6,19.93,39.6
2025-12-01T01:01:57,2.604,1069.7,1.962,-10135.0,17.4,19.93,39.6
2025-12-01T01:01:58,2.56,1038.9,1.89,-8465.8,27.4,19.94,39.6
2025-12-01T01:01:59,2.708,1202.7,1.862,-525.3,30.3,19.95,39.6
2025-12-01T01:02:00,2.568,1121.0,1.95,-16830.5,20.2,19.92,39.6
2025-12-01T01:02:01,2.696,1253.5,1.841,-806.0,22.7,19.9,39.6
2025-12-01T01:02:02,2.552,1070.1,2.059,-20.2,22.7,19.91,39.6
2025-12-01T01:02:03,2.576,1178.8,1.749,-16646.0,26.4,19.91,39.6
2025-12-01T01:02:04,2.612,1049.9,1.89,-626.3,24.7,19.91,39.5
2025-12-01T01:02:05,2.548,964.9,1.87,-547.8,23.9,19.91,39.6
2025-12-01T01:02:06,2.584,807.5,1.922,-3123.1,32.2,19.88,39.6
2025-12-01T01:02:07,2.492,1079.0,1.954,-16787.2,28.6,19.9,39.6
2025-12-01T01:02:08,2.6,958.4,1.894,-6512.7,30.2,19.91,39.6
2025-12-01T01:02:09,2.6,1081.1,1.688,-2089.7,27.1,19.92,39.7
2025-12-01T01:02:10,2.52,1014.3,1.459,-5839.2,20.1,19.91,39.7
2025-12-01T01:02:11,2.2,914.8,1.696,-7973.5,23.4,19.91,39.6
2025-12-01T01:02:14,2.476,1061.5,1.91,-272.0,24.9,19.92,39.7
2025-12-01T01:02:14,2.592,1222.6,1.825,-1215.6,26.0,19.91,39.7
2025-12-01T01:02:14,2.416,1143.4,1.821,-8736.6,33.2,19.92,39.7
2025-12-01T01:02:15,2.196,940.9,1.769,-2525.6,31.8,19.92,39.7
2025-12-01T01:02:16,2.2,949.4,1.769,-3018.8,24.9,19.93,39.7
2025-12-01T01:02:17,2.448,1044.8,2.023,-121.1,30.7,19.93,39.8
2025-12-01T01:02:18,2.064,863.8,1.817,-263.0,19.8,19.93,39.8
2025-12-01T01:02:19,2.268,970.9,1.733,-8716.4,21.0,19.93,39.8
2025-12-01T01:02:20,2.532,1032.4,1.849,-1150.1,25.3,19.93,39.8
2025-12-01T01:02:21,2.416,883.7,1.737,-1715.0,27.6,19.96,39.8
2025-12-01T01:02:22,2.32,952.5,1.805,10900.2,20.8,19.95,39.8
